iter	Passed	Remaining
30547	72855	70241
30548	72865	70246
30549	72865	70242
30550	72867	70238
30551	72867	70234
30552	72868	70230
30553	72875	70232
30554	72875	70228
30555	72882	70230
30556	72889	70232
30557	72890	70228
30558	72890	70224
30559	72892	70220
30560	72892	70216
30561	72893	70212
30562	72896	70210
30563	72903	70213
30564	72904	70209
30565	72905	70205
30566	72906	70201
30567	72906	70197
30568	72907	70193
30569	72908	70189
30570	72909	70185
30571	72912	70184
30572	72920	70186
30573	72921	70183
30574	72921	70179
30575	72923	70175
30576	72924	70172
30577	72925	70168
30578	72926	70165
30579	72927	70161
30580	72929	70158
30581	72930	70154
30582	72931	70150
30583	72935	70150
30584	72937	70147
30585	72938	70143
30586	72939	70139
30587	72940	70136
30588	72941	70132
30589	72942	70128
30590	72943	70125
30591	72944	70121
30592	72945	70117
30593	72946	70114
30594	72953	70116
30595	72956	70113
30596	72956	70109
30597	72957	70105
30598	72958	70101
30599	72958	70097
30600	72960	70094
30601	72961	70090
30602	72961	70086
30603	72965	70085
30604	72966	70081
30605	72967	70077
30606	72967	70073
30607	72974	70075
30608	72975	70071
30609	72976	70068
30610	72978	70065
30611	72979	70061
30612	72979	70057
30613	72981	70053
30614	72981	70049
30615	72983	70046
30616	72985	70043
30617	72986	70039
30618	72987	70036
30619	72989	70033
30620	72990	70030
30621	72991	70025
30622	72992	70022
30623	72993	70018
30624	72996	70017
30625	72997	70013
30626	72998	70009
30627	73005	70011
30628	73006	70008
30629	73007	70003
30630	73007	69999
30631	73009	69996
30632	73009	69992
30633	73010	69988
30634	73011	69984
30635	73012	69981
30636	73013	69977
30637	73014	69973
30638	73014	69969
30639	73015	69965
30640	73016	69961
30641	73017	69957
30642	73020	69956
30643	73028	69958
30644	73029	69955
30645	73030	69951
30646	73037	69953
30647	73039	69950
30648	73040	69947
30649	73047	69949
30650	73051	69948
30651	73055	69947
30652	73056	69943
30653	73057	69940
30654	73058	69936
30655	73058	69932
30656	73059	69928
30657	73060	69924
30658	73061	69920
30659	73061	69916
30660	73062	69912
30661	73069	69914
30662	73076	69916
30663	73077	69912
30664	73077	69908
30665	73078	69904
30666	73082	69903
30667	73083	69899
30668	73084	69895
30669	73086	69893
30670	73087	69889
30671	73090	69887
30672	73092	69884
30673	73093	69881
30674	73096	69879
30675	73098	69877
30676	73099	69873
30677	73100	69869
30678	73101	69865
30679	73103	69862
30680	73110	69864
30681	73111	69860
30682	73111	69856
30683	73112	69852
30684	73113	69848
30685	73113	69844
30686	73123	69848
30687	73124	69845
30688	73126	69842
30689	73127	69839
30690	73128	69835
30691	73129	69832
30692	73133	69830
30693	73134	69827
30694	73134	69823
30695	73135	69819
30696	73136	69815
30697	73137	69811
30698	73144	69813
30699	73145	69809
30700	73145	69805
30701	73152	69807
30702	73153	69803
30703	73154	69799
30704	73154	69795
30705	73161	69797
30706	73162	69793
30707	73163	69789
30708	73163	69785
30709	73164	69781
30710	73164	69777
30711	73165	69773
30712	73166	69769
30713	73166	69765
30714	73168	69761
30715	73168	69757
30716	73169	69754
30717	73173	69752
30718	73174	69749
30719	73181	69751
30720	73182	69747
30721	73183	69743
30722	73184	69740
30723	73185	69736
30724	73186	69732
30725	73188	69729
30726	73189	69725
30727	73196	69727
30728	73196	69723
30729	73198	69721
30730	73199	69716
30731	73200	69713
30732	73201	69709
30733	73201	69705
30734	73202	69701
30735	73203	69697
30736	73210	69699
30737	73212	69696
30738	73215	69695
30739	73216	69691
30740	73223	69693
30741	73230	69695
30742	73237	69697
30743	73238	69693
30744	73240	69691
30745	73241	69687
30746	73242	69683
30747	73243	69679
30748	73250	69681
30749	73256	69683
30750	73258	69680
30751	73259	69676
30752	73260	69672
30753	73261	69669
30754	73262	69665
30755	73264	69663
30756	73265	69659
30757	73266	69655
30758	73267	69651
30759	73268	69647
30760	73268	69643
30761	73270	69640
30762	73271	69636
30763	73272	69633
30764	73272	69628
30765	73273	69625
30766	73274	69621
30767	73275	69617
30768	73277	69614
30769	73283	69615
30770	73284	69611
30771	73285	69608
30772	73285	69604
30773	73289	69602
30774	73296	69604
30775	73297	69600
30776	73304	69603
30777	73305	69599
30778	73307	69596
30779	73307	69592
30780	73308	69588
30781	73316	69590
30782	73316	69587
30783	73318	69583
30784	73319	69580
30785	73320	69576
30786	73327	69578
30787	73328	69575
30788	73329	69570
30789	73332	69569
30790	73333	69565
30791	73335	69562
30792	73338	69561
30793	73342	69560
30794	73343	69556
30795	73345	69554
30796	73346	69550
30797	73347	69546
30798	73348	69542
30799	73349	69538
30800	73355	69540
30801	73356	69536
30802	73360	69535
30803	73361	69532
30804	73362	69528
30805	73363	69524
30806	73364	69520
30807	73365	69517
30808	73365	69513
30809	73366	69508
30810	73367	69505
30811	73368	69501
30812	73369	69498
30813	73371	69494
30814	73372	69490
30815	73372	69486
30816	73373	69482
30817	73373	69478
30818	73374	69474
30819	73375	69471
30820	73376	69467
30821	73376	69462
30822	73377	69459
30823	73381	69458
30824	73382	69454
30825	73382	69450
30826	73383	69445
30827	73384	69442
30828	73386	69439
30829	73386	69435
30830	73387	69431
30831	73388	69428
30832	73389	69424
30833	73396	69425
30834	73398	69423
30835	73400	69420
30836	73400	69416
30837	73402	69412
30838	73403	69409
30839	73403	69405
30840	73410	69407
30841	73411	69403
30842	73418	69405
30843	73419	69401
30844	73421	69398
30845	73428	69400
30846	73429	69397
30847	73430	69393
30848	73437	69395
30849	73444	69397
30850	73445	69393
30851	73452	69395
30852	73453	69391
30853	73460	69393
30854	73462	69390
30855	73463	69387
30856	73470	69389
30857	73471	69385
30858	73471	69381
30859	73472	69377
30860	73473	69374
30861	73475	69370
30862	73476	69367
30863	73476	69362
30864	73477	69358
30865	73477	69354
30866	73478	69350
30867	73479	69346
30868	73480	69343
30869	73481	69339
30870	73481	69335
30871	73482	69331
30872	73482	69327
30873	73484	69323
30874	73487	69321
30875	73488	69318
30876	73489	69314
30877	73496	69316
30878	73497	69313
30879	73500	69311
30880	73501	69307
30881	73505	69306
30882	73506	69303
30883	73506	69298
30884	73507	69295
30885	73511	69293
30886	73511	69289
30887	73513	69286
30888	73514	69282
30889	73515	69279
30890	73516	69275
30891	73516	69271
30892	73518	69267
30893	73520	69265
30894	73520	69261
30895	73521	69257
30896	73522	69253
30897	73523	69249
30898	73523	69245
30899	73524	69241
30900	73531	69243
30901	73532	69239
30902	73532	69235
30903	73539	69237
30904	73540	69233
30905	73541	69230
30906	73543	69227
30907	73550	69229
30908	73551	69225
30909	73552	69221
30910	73553	69218
30911	73554	69214
30912	73555	69210
30913	73556	69206
30914	73556	69202
30915	73557	69198
30916	73558	69194
30917	73559	69190
30918	73562	69189
30919	73563	69185
30920	73563	69181
30921	73564	69177
30922	73565	69173
30923	73566	69170
30924	73567	69166
30925	73574	69168
30926	73574	69164
30927	73575	69160
30928	73577	69157
30929	73577	69153
30930	73579	69149
30931	73579	69145
30932	73580	69141
30933	73580	69137
30934	73581	69133
30935	73582	69129
30936	73582	69125
30937	73583	69121
30938	73584	69117
30939	73585	69113
30940	73586	69110
30941	73586	69106
30942	73587	69102
30943	73588	69098
30944	73589	69095
30945	73590	69091
30946	73591	69087
30947	73592	69084
30948	73593	69080
30949	73600	69082
30950	73601	69078
30951	73602	69074
30952	73603	69071
30953	73604	69067
30954	73605	69063
30955	73606	69060
30956	73607	69056
30957	73609	69053
30958	73610	69049
30959	73610	69045
30960	73611	69041
30961	73611	69037
30962	73614	69035
30963	73614	69030
30964	73615	69027
30965	73617	69024
30966	73617	69020
30967	73618	69015
30968	73619	69012
30969	73620	69009
30970	73624	69007
30971	73625	69004
30972	73626	69000
30973	73627	68996
30974	73627	68992
30975	73629	68989
30976	73629	68985
30977	73637	68988
30978	73645	68990
30979	73645	68986
30980	73646	68982
30981	73647	68978
30982	73648	68975
30983	73655	68977
30984	73656	68973
30985	73657	68970
30986	73658	68966
30987	73659	68962
30988	73662	68961
30989	73664	68957
30990	73666	68955
30991	73667	68951
30992	73668	68948
30993	73669	68944
30994	73670	68940
30995	73677	68942
30996	73678	68938
30997	73679	68935
30998	73681	68932
30999	73684	68930
31000	73685	68927
31001	73691	68928
31002	73692	68924
31003	73699	68926
31004	73701	68923
31005	73702	68919
31006	73703	68916
31007	73703	68912
31008	73710	68913
31009	73712	68910
31010	73713	68906
31011	73713	68902
31012	73714	68899
31013	73715	68895
31014	73716	68891
31015	73718	68888
31016	73719	68885
31017	73720	68881
31018	73720	68877
31019	73721	68873
31020	73722	68869
31021	73722	68865
31022	73723	68861
31023	73724	68858
31024	73727	68855
31025	73728	68852
31026	73730	68849
31027	73731	68845
31028	73738	68847
31029	73738	68843
31030	73739	68839
31031	73740	68836
31032	73741	68832
31033	73742	68828
31034	73743	68824
31035	73744	68821
31036	73745	68817
31037	73746	68813
31038	73746	68809
31039	73753	68811
31040	73754	68807
31041	73760	68808
31042	73761	68804
31043	73768	68806
31044	73769	68802
31045	73771	68800
31046	73772	68796
31047	73772	68792
31048	73775	68790
31049	73775	68786
31050	73777	68782
31051	73779	68780
31052	73780	68776
31053	73781	68773
31054	73783	68770
31055	73790	68772
31056	73798	68774
31057	73798	68770
31058	73800	68768
31059	73802	68764
31060	73802	68760
31061	73803	68757
31062	73804	68753
31063	73805	68749
31064	73806	68746
31065	73807	68742
31066	73807	68738
31067	73808	68734
31068	73810	68731
31069	73811	68728
31070	73813	68724
31071	73813	68720
31072	73814	68716
31073	73815	68713
31074	73818	68710
31075	73825	68712
31076	73826	68709
31077	73828	68706
31078	73835	68708
31079	73835	68704
31080	73842	68706
31081	73844	68702
31082	73845	68699
31083	73846	68695
31084	73847	68691
31085	73848	68688
31086	73849	68685
31087	73857	68687
31088	73858	68684
31089	73859	68680
31090	73860	68677
31091	73862	68673
31092	73862	68669
31093	73869	68671
31094	73870	68667
31095	73871	68663
31096	73871	68660
31097	73872	68655
31098	73873	68652
31099	73879	68653
31100	73880	68649
31101	73881	68645
31102	73881	68641
31103	73882	68637
31104	73883	68633
31105	73884	68630
31106	73886	68627
31107	73886	68623
31108	73887	68619
31109	73894	68621
31110	73895	68617
31111	73896	68614
31112	73897	68610
31113	73898	68606
31114	73905	68608
31115	73905	68604
31116	73912	68605
31117	73913	68602
31118	73913	68598
31119	73915	68594
31120	73916	68591
31121	73917	68587
31122	73918	68583
31123	73919	68580
31124	73920	68577
31125	73927	68579
31126	73934	68580
31127	73935	68577
31128	73936	68573
31129	73937	68569
31130	73938	68566
31131	73945	68567
31132	73946	68564
31133	73947	68560
31134	73948	68557
31135	73952	68556
31136	73953	68552
31137	73954	68548
31138	73954	68544
31139	73955	68540
31140	73956	68536
31141	73957	68533
31142	73958	68529
31143	73958	68525
31144	73965	68527
31145	73967	68523
31146	73974	68526
31147	73975	68522
31148	73975	68518
31149	73976	68514
31150	73977	68510
31151	73977	68506
31152	73978	68502
31153	73980	68499
31154	73981	68495
31155	73981	68491
31156	73983	68488
31157	73984	68484
31158	73984	68480
31159	73985	68477
31160	73987	68474
31161	73994	68476
31162	73995	68472
31163	74000	68472
31164	74002	68469
31165	74004	68466
31166	74004	68462
31167	74006	68459
31168	74008	68457
31169	74016	68459
31170	74023	68462
31171	74031	68464
31172	74033	68462
31173	74034	68458
31174	74041	68460
31175	74043	68457
31176	74049	68458
31177	74052	68456
31178	74059	68458
31179	74067	68461
31180	74068	68457
31181	74069	68454
31182	74076	68455
31183	74083	68458
31184	74085	68455
31185	74087	68451
31186	74088	68448
31187	74089	68444
31188	74090	68441
31189	74091	68437
31190	74092	68434
31191	74095	68431
31192	74095	68427
31193	74096	68424
31194	74097	68420
31195	74104	68422
31196	74105	68418
31197	74106	68415
31198	74108	68412
31199	74116	68414
31200	74117	68411
31201	74118	68407
31202	74119	68404
31203	74127	68406
31204	74130	68405
31205	74131	68401
31206	74132	68397
31207	74132	68393
31208	74133	68389
31209	74134	68385
31210	74135	68382
31211	74137	68379
31212	74137	68375
31213	74138	68372
31214	74139	68368
31215	74148	68371
31216	74148	68367
31217	74149	68363
31218	74149	68359
31219	74151	68356
31220	74151	68351
31221	74152	68347
31222	74159	68350
31223	74168	68353
31224	74169	68349
31225	74171	68347
31226	74172	68343
31227	74173	68339
31228	74174	68335
31229	74175	68332
31230	74176	68329
31231	74177	68325
31232	74178	68321
31233	74178	68317
31234	74181	68315
31235	74189	68318
31236	74191	68315
31237	74191	68311
31238	74192	68307
31239	74193	68303
31240	74200	68305
31241	74200	68301
31242	74203	68298
31243	74212	68303
31244	74213	68299
31245	74221	68301
31246	74223	68299
31247	74226	68297
31248	74226	68293
31249	74234	68295
31250	74236	68292
31251	74237	68289
31252	74238	68285
31253	74245	68287
31254	74246	68283
31255	74247	68280
31256	74248	68276
31257	74249	68272
31258	74250	68269
31259	74250	68265
31260	74251	68261
31261	74253	68258
31262	74254	68255
31263	74255	68251
31264	74256	68247
31265	74263	68249
31266	74270	68251
31267	74272	68248
31268	74275	68247
31269	74277	68243
31270	74280	68242
31271	74282	68239
31272	74283	68235
31273	74284	68232
31274	74285	68228
31275	74287	68226
31276	74288	68222
31277	74289	68218
31278	74290	68214
31279	74291	68210
31280	74298	68212
31281	74301	68211
31282	74302	68208
31283	74309	68210
31284	74317	68212
31285	74317	68208
31286	74318	68204
31287	74319	68200
31288	74321	68197
31289	74321	68193
31290	74322	68190
31291	74329	68191
31292	74330	68187
31293	74330	68183
31294	74331	68179
31295	74332	68176
31296	74333	68172
31297	74335	68169
31298	74336	68166
31299	74337	68162
31300	74338	68159
31301	74345	68161
31302	74347	68157
31303	74348	68154
31304	74349	68150
31305	74350	68146
31306	74351	68143
31307	74351	68139
31308	74352	68135
31309	74360	68137
31310	74360	68133
31311	74362	68130
31312	74364	68127
31313	74365	68124
31314	74372	68126
31315	74380	68128
31316	74381	68125
31317	74382	68121
31318	74383	68117
31319	74386	68116
31320	74388	68113
31321	74389	68110
31322	74390	68106
31323	74391	68102
31324	74399	68105
31325	74403	68104
31326	74404	68100
31327	74405	68097
31328	74412	68099
31329	74413	68095
31330	74421	68098
31331	74422	68094
31332	74423	68090
31333	74424	68087
31334	74426	68084
31335	74428	68081
31336	74428	68077
31337	74432	68076
31338	74433	68072
31339	74434	68069
31340	74437	68067
31341	74437	68063
31342	74438	68059
31343	74439	68055
31344	74440	68052
31345	74441	68048
31346	74442	68044
31347	74442	68040
31348	74443	68037
31349	74444	68033
31350	74452	68035
31351	74456	68034
31352	74464	68037
31353	74465	68034
31354	74466	68030
31355	74467	68026
31356	74469	68023
31357	74470	68020
31358	74471	68016
31359	74472	68013
31360	74472	68009
31361	74473	68005
31362	74474	68001
31363	74475	67997
31364	74475	67993
31365	74476	67989
31366	74478	67986
31367	74478	67982
31368	74485	67984
31369	74486	67980
31370	74486	67976
31371	74487	67972
31372	74488	67968
31373	74489	67964
31374	74490	67961
31375	74491	67957
31376	74492	67954
31377	74494	67951
31378	74497	67950
31379	74499	67947
31380	74500	67943
31381	74501	67939
31382	74501	67935
31383	74502	67931
31384	74503	67927
31385	74504	67923
31386	74504	67919
31387	74505	67916
31388	74507	67912
31389	74508	67909
31390	74509	67906
31391	74510	67902
31392	74511	67898
31393	74511	67894
31394	74513	67891
31395	74519	67892
31396	74520	67889
31397	74521	67885
31398	74522	67881
31399	74523	67878
31400	74525	67874
31401	74525	67870
31402	74526	67867
31403	74527	67863
31404	74528	67859
31405	74529	67856
31406	74530	67852
31407	74536	67854
31408	74537	67850
31409	74538	67846
31410	74540	67843
31411	74546	67844
31412	74547	67840
31413	74548	67837
31414	74551	67835
31415	74552	67831
31416	74554	67829
31417	74555	67825
31418	74556	67821
31419	74556	67817
31420	74558	67814
31421	74558	67810
31422	74559	67806
31423	74560	67802
31424	74566	67804
31425	74567	67800
31426	74568	67796
31427	74574	67797
31428	74575	67793
31429	74575	67789
31430	74576	67785
31431	74578	67782
31432	74578	67778
31433	74579	67775
31434	74580	67771
31435	74581	67767
31436	74581	67763
31437	74582	67759
31438	74583	67756
31439	74584	67752
31440	74585	67748
31441	74592	67750
31442	74593	67746
31443	74593	67742
31444	74594	67739
31445	74596	67736
31446	74597	67732
31447	74604	67734
31448	74611	67735
31449	74618	67737
31450	74624	67738
31451	74625	67735
31452	74626	67731
31453	74627	67727
31454	74630	67726
31455	74631	67722
31456	74632	67718
31457	74632	67714
31458	74633	67710
31459	74634	67707
31460	74634	67703
31461	74638	67701
31462	74639	67698
31463	74639	67693
31464	74640	67690
31465	74642	67687
31466	74643	67683
31467	74644	67680
31468	74645	67676
31469	74646	67672
31470	74650	67671
31471	74650	67667
31472	74656	67668
31473	74658	67665
31474	74658	67661
31475	74659	67657
31476	74664	67657
31477	74665	67654
31478	74666	67650
31479	74672	67651
31480	74673	67647
31481	74674	67644
31482	74675	67640
31483	74678	67638
31484	74680	67635
31485	74687	67637
31486	74694	67639
31487	74695	67635
31488	74696	67632
31489	74698	67629
31490	74705	67631
31491	74707	67628
31492	74708	67625
31493	74715	67626
31494	74717	67623
31495	74719	67621
31496	74720	67617
31497	74721	67614
31498	74722	67610
31499	74729	67612
31500	74730	67608
31501	74730	67604
31502	74732	67601
31503	74732	67597
31504	74733	67593
31505	74734	67589
31506	74740	67590
31507	74740	67586
31508	74742	67583
31509	74743	67579
31510	74743	67575
31511	74751	67578
31512	74752	67574
31513	74752	67570
31514	74753	67566
31515	74754	67562
31516	74754	67558
31517	74758	67557
31518	74759	67553
31519	74759	67549
31520	74760	67545
31521	74762	67542
31522	74763	67538
31523	74764	67535
31524	74764	67531
31525	74765	67527
31526	74765	67523
31527	74766	67519
31528	74773	67521
31529	74773	67517
31530	74774	67513
31531	74775	67509
31532	74776	67505
31533	74783	67507
31534	74784	67503
31535	74790	67505
31536	74791	67501
31537	74792	67497
31538	74792	67493
31539	74799	67495
31540	74806	67497
31541	74807	67493
31542	74808	67489
31543	74808	67485
31544	74810	67482
31545	74811	67478
31546	74813	67475
31547	74813	67471
31548	74814	67468
31549	74816	67464
31550	74816	67461
31551	74817	67457
31552	74819	67454
31553	74819	67450
31554	74820	67446
31555	74821	67442
31556	74822	67439
31557	74823	67435
31558	74824	67431
31559	74824	67427
31560	74831	67429
31561	74832	67425
31562	74832	67421
31563	74838	67422
31564	74839	67418
31565	74846	67420
31566	74847	67416
31567	74854	67418
31568	74855	67414
31569	74862	67416
31570	74863	67412
31571	74863	67408
31572	74870	67409
31573	74870	67405
31574	74871	67401
31575	74872	67398
31576	74873	67394
31577	74874	67391
31578	74874	67387
31579	74882	67389
31580	74882	67385
31581	74889	67386
31582	74889	67382
31583	74891	67379
31584	74892	67375
31585	74898	67376
31586	74900	67374
31587	74906	67375
31588	74908	67372
31589	74915	67374
31590	74916	67370
31591	74917	67367
31592	74918	67363
31593	74919	67359
31594	74920	67355
31595	74920	67351
31596	74922	67348
31597	74929	67350
31598	74930	67347
31599	74930	67343
31600	74931	67339
31601	74932	67335
31602	74941	67338
31603	74941	67334
31604	74942	67330
31605	74942	67326
31606	74946	67325
31607	74946	67321
31608	74950	67319
31609	74951	67316
31610	74953	67313
31611	74954	67310
31612	74955	67306
31613	74956	67303
31614	74957	67299
31615	74957	67295
31616	74958	67291
31617	74959	67287
31618	74960	67284
31619	74961	67280
31620	74962	67276
31621	74964	67274
31622	74965	67270
31623	74966	67266
31624	74967	67263
31625	74968	67259
31626	74969	67255
31627	74969	67251
31628	74970	67248
31629	74972	67245
31630	74973	67241
31631	74974	67238
31632	74975	67234
31633	74975	67230
31634	74976	67226
31635	74977	67222
31636	74978	67218
31637	74979	67215
31638	74985	67216
31639	74993	67218
31640	74994	67215
31641	74995	67211
31642	74995	67207
31643	74997	67204
31644	74998	67201
31645	74999	67197
31646	74999	67193
31647	75001	67190
31648	75002	67186
31649	75005	67185
31650	75007	67182
31651	75008	67178
31652	75009	67174
31653	75012	67173
31654	75019	67175
31655	75020	67171
31656	75027	67172
31657	75034	67175
31658	75035	67171
31659	75042	67173
31660	75043	67170
31661	75045	67166
31662	75052	67168
31663	75058	67169
31664	75059	67166
31665	75066	67167
31666	75067	67164
31667	75068	67160
31668	75075	67162
31669	75076	67158
31670	75076	67154
31671	75077	67150
31672	75079	67147
31673	75080	67143
31674	75086	67145
31675	75090	67144
31676	75097	67146
31677	75098	67142
31678	75100	67139
31679	75101	67135
31680	75109	67138
31681	75110	67135
31682	75111	67131
31683	75111	67127
31684	75113	67124
31685	75116	67122
31686	75119	67120
31687	75125	67122
31688	75126	67118
31689	75128	67115
31690	75128	67111
31691	75129	67107
31692	75130	67103
31693	75131	67099
31694	75131	67095
31695	75132	67091
31696	75133	67088
31697	75134	67084
31698	75134	67080
31699	75135	67076
31700	75142	67078
31701	75143	67074
31702	75143	67070
31703	75145	67067
31704	75145	67063
31705	75155	67067
31706	75157	67064
31707	75159	67062
31708	75160	67058
31709	75167	67060
31710	75168	67056
31711	75168	67052
31712	75169	67049
31713	75170	67045
31714	75171	67041
31715	75173	67038
31716	75174	67035
31717	75174	67031
31718	75177	67028
31719	75184	67031
31720	75185	67027
31721	75186	67024
31722	75188	67020
31723	75188	67016
31724	75189	67012
31725	75190	67009
31726	75197	67011
31727	75200	67008
31728	75201	67005
31729	75201	67001
31730	75202	66997
31731	75203	66994
31732	75204	66990
31733	75205	66986
31734	75208	66985
31735	75216	66987
31736	75217	66983
31737	75218	66980
31738	75219	66977
31739	75220	66973
31740	75228	66975
31741	75229	66972
31742	75237	66974
31743	75238	66971
31744	75240	66968
31745	75241	66965
31746	75243	66962
31747	75247	66961
31748	75248	66958
31749	75249	66954
31750	75250	66950
31751	75252	66948
31752	75254	66944
31753	75254	66940
31754	75255	66937
31755	75256	66933
31756	75256	66929
31757	75257	66925
31758	75259	66922
31759	75261	66920
31760	75263	66917
31761	75264	66913
31762	75265	66910
31763	75266	66906
31764	75267	66903
31765	75274	66904
31766	75275	66901
31767	75282	66902
31768	75282	66898
31769	75286	66897
31770	75288	66894
31771	75289	66891
31772	75291	66888
31773	75299	66891
31774	75299	66887
31775	75306	66888
31776	75308	66885
31777	75309	66882
31778	75311	66879
31779	75318	66881
31780	75319	66877
31781	75321	66875
31782	75323	66872
31783	75324	66868
31784	75325	66864
31785	75325	66860
31786	75327	66857
31787	75328	66854
31788	75329	66850
31789	75329	66846
31790	75331	66843
31791	75331	66839
31792	75332	66835
31793	75339	66837
31794	75346	66839
31795	75347	66835
31796	75348	66832
31797	75349	66828
31798	75350	66824
31799	75357	66826
31800	75358	66822
31801	75365	66824
31802	75367	66821
31803	75368	66817
31804	75368	66814
31805	75369	66810
31806	75375	66811
31807	75376	66807
31808	75377	66803
31809	75379	66801
31810	75380	66797
31811	75387	66799
31812	75394	66801
31813	75395	66797
31814	75396	66793
31815	75396	66789
31816	75398	66787
31817	75406	66789
31818	75410	66788
31819	75411	66785
31820	75412	66781
31821	75413	66777
31822	75420	66779
31823	75421	66776
31824	75422	66772
31825	75430	66774
31826	75430	66770
31827	75434	66769
31828	75436	66766
31829	75437	66763
31830	75438	66759
31831	75446	66762
31832	75447	66758
31833	75448	66755
31834	75450	66752
31835	75457	66753
31836	75459	66751
31837	75460	66747
31838	75460	66743
31839	75461	66739
31840	75462	66736
31841	75463	66733
31842	75464	66729
31843	75465	66725
31844	75466	66722
31845	75468	66718
31846	75472	66718
31847	75474	66715
31848	75474	66711
31849	75475	66707
31850	75476	66704
31851	75477	66700
31852	75477	66696
31853	75485	66698
31854	75486	66695
31855	75487	66691
31856	75488	66687
31857	75495	66689
31858	75496	66685
31859	75497	66682
31860	75498	66678
31861	75499	66675
31862	75500	66671
31863	75504	66670
31864	75505	66666
31865	75506	66663
31866	75507	66659
31867	75507	66655
31868	75508	66652
31869	75517	66655
31870	75519	66652
31871	75520	66649
31872	75521	66645
31873	75528	66647
31874	75530	66644
31875	75530	66640
31876	75531	66636
31877	75532	66632
31878	75533	66629
31879	75536	66627
31880	75537	66624
31881	75541	66622
31882	75542	66619
31883	75543	66615
31884	75550	66617
31885	75551	66614
31886	75552	66610
31887	75559	66612
31888	75560	66608
31889	75564	66607
31890	75565	66604
31891	75566	66600
31892	75573	66602
31893	75575	66599
31894	75579	66598
31895	75586	66600
31896	75588	66597
31897	75594	66598
31898	75596	66595
31899	75596	66591
31900	75597	66587
31901	75605	66589
31902	75605	66586
31903	75606	66582
31904	75607	66578
31905	75608	66574
31906	75615	66576
31907	75616	66573
31908	75617	66569
31909	75618	66566
31910	75619	66562
31911	75620	66559
31912	75621	66555
31913	75623	66553
31914	75625	66549
31915	75625	66545
31916	75626	66542
31917	75627	66538
31918	75634	66540
31919	75635	66536
31920	75637	66533
31921	75644	66535
31922	75645	66531
31923	75645	66527
31924	75646	66524
31925	75650	66522
31926	75651	66519
31927	75651	66515
31928	75653	66512
31929	75654	66508
31930	75657	66506
31931	75659	66504
31932	75663	66503
31933	75664	66499
31934	75665	66495
31935	75666	66492
31936	75667	66488
31937	75668	66484
31938	75669	66481
31939	75669	66477
31940	75673	66476
31941	75682	66479
31942	75683	66476
31943	75684	66472
31944	75685	66468
31945	75692	66470
31946	75693	66467
31947	75694	66463
31948	75697	66462
31949	75705	66464
31950	75706	66460
31951	75706	66456
31952	75707	66452
31953	75708	66448
31954	75711	66447
31955	75712	66444
31956	75713	66440
31957	75714	66436
31958	75715	66432
31959	75716	66429
31960	75716	66425
31961	75719	66423
31962	75719	66419
31963	75727	66421
31964	75728	66417
31965	75729	66414
31966	75730	66410
31967	75730	66406
31968	75731	66403
31969	75733	66399
31970	75734	66396
31971	75735	66392
31972	75736	66388
31973	75736	66385
31974	75737	66381
31975	75739	66378
31976	75741	66375
31977	75742	66372
31978	75742	66368
31979	75744	66365
31980	75745	66361
31981	75746	66358
31982	75747	66354
31983	75748	66350
31984	75756	66353
31985	75757	66349
31986	75758	66346
31987	75759	66342
31988	75760	66339
31989	75761	66335
31990	75762	66332
31991	75770	66334
31992	75772	66332
31993	75774	66329
31994	75775	66325
31995	75775	66321
31996	75783	66323
31997	75784	66320
31998	75792	66322
31999	75793	66319
32000	75794	66315
32001	75802	66318
32002	75803	66314
32003	75804	66311
32004	75805	66307
32005	75807	66304
32006	75807	66300
32007	75814	66302
32008	75821	66304
32009	75822	66300
32010	75823	66297
32011	75825	66293
32012	75828	66292
32013	75830	66289
32014	75831	66285
32015	75831	66281
32016	75832	66278
32017	75833	66274
32018	75834	66270
32019	75835	66267
32020	75836	66263
32021	75843	66265
32022	75844	66261
32023	75844	66257
32024	75845	66254
32025	75846	66250
32026	75847	66246
32027	75848	66242
32028	75849	66239
32029	75853	66238
32030	75856	66237
32031	75858	66233
32032	75860	66231
32033	75862	66229
32034	75863	66225
32035	75864	66221
32036	75867	66219
32037	75868	66216
32038	75872	66215
32039	75873	66211
32040	75873	66207
32041	75874	66203
32042	75875	66200
32043	75876	66196
32044	75877	66192
32045	75880	66191
32046	75882	66188
32047	75883	66184
32048	75883	66180
32049	75885	66177
32050	75887	66174
32051	75888	66171
32052	75888	66167
32053	75889	66163
32054	75890	66159
32055	75892	66157
32056	75893	66153
32057	75894	66150
32058	75895	66146
32059	75895	66142
32060	75896	66138
32061	75897	66134
32062	75898	66131
32063	75900	66128
32064	75902	66126
32065	75903	66122
32066	75904	66119
32067	75905	66115
32068	75906	66112
32069	75910	66110
32070	75911	66107
32071	75912	66103
32072	75912	66099
32073	75913	66095
32074	75914	66092
32075	75915	66088
32076	75916	66085
32077	75917	66081
32078	75917	66077
32079	75918	66073
32080	75919	66070
32081	75920	66066
32082	75921	66062
32083	75928	66064
32084	75936	66066
32085	75936	66063
32086	75944	66065
32087	75944	66061
32088	75947	66058
32089	75948	66055
32090	75951	66053
32091	75958	66055
32092	75959	66051
32093	75960	66048
32094	75961	66044
32095	75968	66045
32096	75970	66043
32097	75971	66040
32098	75972	66036
32099	75972	66032
32100	75973	66028
