iter	RMSE
25080	0.3062627856
25081	0.3062627326
25082	0.3062564956
25083	0.30625624
25084	0.306251646
25085	0.3062470559
25086	0.3062461359
25087	0.3062460983
25088	0.3062457093
25089	0.3062455501
25090	0.3062271505
25091	0.3062270976
25092	0.3062270446
25093	0.3062270069
25094	0.306226954
25095	0.3062264406
25096	0.3062260199
25097	0.3062257812
25098	0.3062257284
25099	0.3062256908
25100	0.3062248598
25101	0.306224807
25102	0.3062247542
25103	0.3062242814
25104	0.3062238152
25105	0.306223642
25106	0.3062232263
25107	0.3062220427
25108	0.3062215771
25109	0.3062198771
25110	0.3062179637
25111	0.3062179111
25112	0.3062125609
25113	0.3062124504
25114	0.3062123978
25115	0.3062107826
25116	0.30621073
25117	0.3062105576
25118	0.3062100907
25119	0.3062067025
25120	0.3062066499
25121	0.306193833
25122	0.3061902297
25123	0.3061901924
25124	0.3061901398
25125	0.3061890544
25126	0.3061881287
25127	0.3061873422
25128	0.3061828997
25129	0.3061828471
25130	0.3061818378
25131	0.3061790875
25132	0.3061789294
25133	0.3061750121
25134	0.3061723599
25135	0.3061721026
25136	0.306169887
25137	0.3061695616
25138	0.3061691748
25139	0.3061691221
25140	0.3061679856
25141	0.3061679329
25142	0.3061379262
25143	0.3061378736
25144	0.3061378361
25145	0.3061279025
25146	0.3061278499
25147	0.3061277248
25148	0.3061276722
25149	0.3061276196
25150	0.3061275822
25151	0.306093482
25152	0.3060930554
25153	0.3060923141
25154	0.3060921415
25155	0.3060920511
25156	0.3060883902
25157	0.306088278
25158	0.3060882254
25159	0.3060881877
25160	0.3060778855
25161	0.3060683564
25162	0.3060683415
25163	0.3060666129
25164	0.3060664498
25165	0.3060663974
25166	0.3060416068
25167	0.3060321409
25168	0.3060313574
25169	0.3060305644
25170	0.3060288116
25171	0.3060271699
25172	0.3060268716
25173	0.306026798
25174	0.3060208615
25175	0.3060207973
25176	0.3060205082
25177	0.306014534
25178	0.3060144816
25179	0.3060137228
25180	0.3060089116
25181	0.3060088592
25182	0.3060088325
25183	0.3060058607
25184	0.3060056078
25185	0.3060055699
25186	0.3060055175
25187	0.306005265
25188	0.3059999093
25189	0.3059996043
25190	0.3059995519
25191	0.3059994997
25192	0.3059992032
25193	0.305999151
25194	0.3059990987
25195	0.3059989424
25196	0.3059988902
25197	0.3059855427
25198	0.3059854906
25199	0.3059851372
25200	0.3059849257
25201	0.3059845722
25202	0.3059844626
25203	0.3059832901
25204	0.3059832068
25205	0.305983031
25206	0.3059773013
25207	0.3059643968
25208	0.3059618941
25209	0.3059615418
25210	0.3059602242
25211	0.3059555845
25212	0.3059537346
25213	0.3059504922
25214	0.3059455523
25215	0.3059410027
25216	0.3059409504
25217	0.3059364952
25218	0.3059363992
25219	0.3059363469
25220	0.3059363212
25221	0.3059358287
25222	0.3059316579
25223	0.3059312663
25224	0.3059312141
25225	0.3059260646
25226	0.3059256396
25227	0.3059255872
25228	0.3059255349
25229	0.3059254826
25230	0.3059254304
25231	0.305925198
25232	0.3059251458
25233	0.3059250937
25234	0.3059250415
25235	0.3059221524
25236	0.3059221002
25237	0.3059220481
25238	0.3059216232
25239	0.3059208803
25240	0.3059192535
25241	0.3059190977
25242	0.3059183635
25243	0.3059182025
25244	0.3059170669
25245	0.3059118721
25246	0.3059116962
25247	0.3059098672
25248	0.3059098149
25249	0.3059065988
25250	0.3059065465
25251	0.3059064943
25252	0.3059061452
25253	0.305906093
25254	0.3059060408
25255	0.3059055798
25256	0.305905241
25257	0.3059016726
25258	0.3058987699
25259	0.305898645
25260	0.3058985928
25261	0.3058985407
25262	0.3058902379
25263	0.305890166
25264	0.305890114
25265	0.3058871668
25266	0.3058870113
25267	0.3058866208
25268	0.3058865957
25269	0.3058854223
25270	0.3058849982
25271	0.3058849461
25272	0.3058748504
25273	0.3058747984
25274	0.3058653649
25275	0.3058551522
25276	0.3058540624
25277	0.3058539911
25278	0.3058539391
25279	0.3058535993
25280	0.3058535474
25281	0.3058534955
25282	0.3058525961
25283	0.3058525712
25284	0.3058525193
25285	0.3058524945
25286	0.3058521548
25287	0.3058520836
25288	0.3058520317
25289	0.3058519798
25290	0.3058467016
25291	0.3058465773
25292	0.3058458379
25293	0.3058085174
25294	0.3058084063
25295	0.3058081756
25296	0.3058081238
25297	0.3058078022
25298	0.3058077267
25299	0.3058076749
25300	0.3058074219
25301	0.3058073703
25302	0.3058040683
25303	0.3058033876
25304	0.3058033501
25305	0.3058032985
25306	0.3058032469
25307	0.3058025062
25308	0.3057983718
25309	0.3057981192
25310	0.3057980677
25311	0.3057980302
25312	0.3057972898
25313	0.3057972078
25314	0.3057969045
25315	0.3057966863
25316	0.3057965978
25317	0.3057965464
25318	0.3057929198
25319	0.3057928119
25320	0.3057927404
25321	0.3057919642
25322	0.3057888185
25323	0.3057865042
25324	0.3057857718
25325	0.3057857205
25326	0.3057777347
25327	0.3057776834
25328	0.3057763099
25329	0.3057653715
25330	0.3057653202
25331	0.3057614056
25332	0.3057611374
25333	0.3057610861
25334	0.3057584907
25335	0.3057582453
25336	0.3057578322
25337	0.3057574846
25338	0.305754561
25339	0.305752265
25340	0.3057477688
25341	0.3057407435
25342	0.3057406924
25343	0.3057352537
25344	0.3057348284
25345	0.3057344319
25346	0.3057332595
25347	0.3057332083
25348	0.3057328687
25349	0.3057321915
25350	0.3057321032
25351	0.3057320521
25352	0.3057320009
25353	0.3057298792
25354	0.3057290999
25355	0.3057290621
25356	0.3057284493
25357	0.3057267124
25358	0.3057264783
25359	0.3057219938
25360	0.3057216479
25361	0.3057209211
25362	0.3057208834
25363	0.3057191669
25364	0.3057191158
25365	0.3057189616
25366	0.3057189106
25367	0.3057185309
25368	0.3057156343
25369	0.3057155833
25370	0.3057105528
25371	0.3057099386
25372	0.3057079865
25373	0.3057046822
25374	0.3057002037
25375	0.3057001528
25376	0.305700128
25377	0.3056972395
25378	0.3056971886
25379	0.3056969185
25380	0.3056966292
25381	0.3056933314
25382	0.3056932937
25383	0.3056905565
25384	0.3056879435
25385	0.3056870223
25386	0.3056826125
25387	0.3056825616
25388	0.3056825107
25389	0.3056823008
25390	0.3056798383
25391	0.3056797874
25392	0.3056797364
25393	0.3056796856
25394	0.3056502487
25395	0.3056501978
25396	0.3056499098
25397	0.3056439821
25398	0.3056437325
25399	0.3056436816
25400	0.3056436308
25401	0.30564358
25402	0.3056379546
25403	0.3056379038
25404	0.3056375602
25405	0.3056304727
25406	0.3056234668
25407	0.3056227808
25408	0.30562273
25409	0.3056226792
25410	0.305619171
25411	0.3056188535
25412	0.3056187833
25413	0.3056187325
25414	0.3056179695
25415	0.3056092499
25416	0.3056014458
25417	0.3055977986
25418	0.3055977606
25419	0.3055965687
25420	0.3055950391
25421	0.3055948665
25422	0.3055948158
25423	0.3055946433
25424	0.305589487
25425	0.3055894364
25426	0.3055893858
25427	0.3055893351
25428	0.3055833885
25429	0.3055669175
25430	0.3055668475
25431	0.3055641532
25432	0.3055638612
25433	0.3055638107
25434	0.3055630692
25435	0.30556291
25436	0.3055628596
25437	0.3055628091
25438	0.3055627031
25439	0.305550584
25440	0.3055505337
25441	0.3055501808
25442	0.3055501305
25443	0.3055500802
25444	0.30552753
25445	0.3055247068
25446	0.3055246565
25447	0.3054853112
25448	0.3054819363
25449	0.3054814116
25450	0.3054811744
25451	0.3054730301
25452	0.3054729799
25453	0.3054727433
25454	0.3054726807
25455	0.3054725856
25456	0.3054652347
25457	0.305465222
25458	0.3054648695
25459	0.3054643055
25460	0.3054639222
25461	0.305463872
25462	0.3054575244
25463	0.3054574293
25464	0.3054566138
25465	0.305456352
25466	0.305454925
25467	0.3054447546
25468	0.3054403079
25469	0.3054400913
25470	0.3054312244
25471	0.3054311744
25472	0.3054279449
25473	0.3054279065
25474	0.3054278206
25475	0.3054233812
25476	0.305422641
25477	0.3054147083
25478	0.3054054615
25479	0.3054051005
25480	0.3054001222
25481	0.305399433
25482	0.3053990337
25483	0.305395492
25484	0.3053936247
25485	0.3053931648
25486	0.3053930791
25487	0.3053910655
25488	0.3053903084
25489	0.3053892559
25490	0.3053891035
25491	0.3053890537
25492	0.3053770928
25493	0.3053756684
25494	0.3053699029
25495	0.3053697968
25496	0.3053695361
25497	0.305367427
25498	0.3053673773
25499	0.3053673276
25500	0.3053670104
25501	0.305362858
25502	0.3053628083
25503	0.3053627587
25504	0.3053624206
25505	0.305362371
25506	0.3053620551
25507	0.3053613
25508	0.3053604281
25509	0.3053603352
25510	0.3053602653
25511	0.3053602158
25512	0.3053601101
25513	0.3053583198
25514	0.3053555388
25515	0.3053554892
25516	0.3053554397
25517	0.3053553699
25518	0.3053471868
25519	0.305344682
25520	0.3053446121
25521	0.3053434745
25522	0.3053434249
25523	0.3053433864
25524	0.3053406903
25525	0.3053406407
25526	0.3053405912
25527	0.30534044
25528	0.3053402121
25529	0.3053353055
25530	0.3053348466
25531	0.3053344653
25532	0.3053328432
25533	0.305332734
25534	0.3053323964
25535	0.3053320592
25536	0.3053320096
25537	0.3053246312
25538	0.3053238598
25539	0.3053238102
25540	0.3053230493
25541	0.3053180022
25542	0.3053174757
25543	0.3053167995
25544	0.3053121389
25545	0.3053029676
25546	0.3053029181
25547	0.3053028686
25548	0.3053026434
25549	0.3053025939
25550	0.3053025445
25551	0.3053013626
25552	0.3052982198
25553	0.3052950183
25554	0.3052868696
25555	0.3052854774
25556	0.3052851628
25557	0.3052851398
25558	0.3052827216
25559	0.3052826004
25560	0.3052756315
25561	0.3052755821
25562	0.3052754244
25563	0.3052746197
25564	0.3052745152
25565	0.305274453
25566	0.3052741192
25567	0.3052740698
25568	0.3052736463
25569	0.3052720537
25570	0.3052693542
25571	0.3052693047
25572	0.3052692553
25573	0.3052677284
25574	0.3052637321
25575	0.305263399
25576	0.3052633495
25577	0.3052626383
25578	0.3052615468
25579	0.3052614974
25580	0.3052557889
25581	0.3052557394
25582	0.30525569
25583	0.3052556406
25584	0.3052382925
25585	0.3052341403
25586	0.3052339906
25587	0.3052339413
25588	0.305233892
25589	0.3052338428
25590	0.3052337921
25591	0.3052337429
25592	0.305232183
25593	0.305231805
25594	0.3052317559
25595	0.3052316355
25596	0.3052315974
25597	0.3052312653
25598	0.3052299372
25599	0.3052250635
25600	0.3052250144
25601	0.3052249653
25602	0.3052234111
25603	0.3052193003
25604	0.3052192512
25605	0.3052192021
25606	0.3052187791
25607	0.3052185622
25608	0.3052178326
25609	0.3052147834
25610	0.3052146344
25611	0.3052141439
25612	0.3052140948
25613	0.3052139376
25614	0.3052132088
25615	0.3052127653
25616	0.3052080245
25617	0.3052079046
25618	0.3052078665
25619	0.3052077631
25620	0.3052073363
25621	0.3052067375
25622	0.3052067155
25623	0.3052066122
25624	0.3052052043
25625	0.3052032782
25626	0.3052032292
25627	0.3052032073
25628	0.3052031584
25629	0.3051996838
25630	0.3051996349
25631	0.3051983354
25632	0.3051981874
25633	0.3051978569
25634	0.3051935907
25635	0.3051908469
25636	0.3051908252
25637	0.3051902583
25638	0.3051902094
25639	0.3051901606
25640	0.3051873416
25641	0.3051865005
25642	0.3051864518
25643	0.3051841218
25644	0.3051841003
25645	0.3051840515
25646	0.3051840028
25647	0.3051834616
25648	0.3051834128
25649	0.3051788163
25650	0.3051787674
25651	0.3051787187
25652	0.3051782655
25653	0.3051782167
25654	0.3051780395
25655	0.3051777335
25656	0.3051776848
25657	0.3051692951
25658	0.3051674501
25659	0.3051674013
25660	0.3051673526
25661	0.3051591696
25662	0.305159121
25663	0.3051586996
25664	0.3051551304
25665	0.3051550631
25666	0.3051550144
25667	0.3051547849
25668	0.3051547637
25669	0.3051547618
25670	0.3051517009
25671	0.3051466688
25672	0.3051444957
25673	0.305144447
25674	0.305141734
25675	0.3051416854
25676	0.305140624
25677	0.3051392337
25678	0.3051392126
25679	0.3051387912
25680	0.3051383702
25681	0.3051383089
25682	0.3051237474
25683	0.3051205416
25684	0.3051148201
25685	0.3051147126
25686	0.3051144697
25687	0.3051144488
25688	0.3051143589
25689	0.3051143102
25690	0.3051142616
25691	0.305114213
25692	0.3051098689
25693	0.3051095437
25694	0.3051094951
25695	0.3051094466
25696	0.3051088438
25697	0.305108586
25698	0.3051085375
25699	0.3051083606
25700	0.3051083121
25701	0.305107671
25702	0.3051074485
25703	0.3051074001
25704	0.3051070737
25705	0.3051069025
25706	0.3051065884
25707	0.3051061674
25708	0.3051061189
25709	0.3051060705
25710	0.3051060221
25711	0.3050894252
25712	0.3050893234
25713	0.305089275
25714	0.3050791621
25715	0.3050787105
25716	0.3050743519
25717	0.3050743035
25718	0.3050736091
25719	0.3050708671
25720	0.3050708187
25721	0.3050707704
25722	0.3050707221
25723	0.305070684
25724	0.3050675943
25725	0.305067086
25726	0.3050670377
25727	0.3050663044
25728	0.3050662562
25729	0.3050626692
25730	0.3050583156
25731	0.3050555869
25732	0.30504769
25733	0.3050456282
25734	0.30504558
25735	0.3050336724
25736	0.3050336242
25737	0.305032787
25738	0.3050323658
25739	0.3050267523
25740	0.3050267415
25741	0.3050265341
25742	0.3050082414
25743	0.305007605
25744	0.3050072798
25745	0.3050069542
25746	0.3050025112
25747	0.305002463
25748	0.3050024148
25749	0.3049977753
25750	0.3049936639
25751	0.3049935786
25752	0.3049840057
25753	0.3049832671
25754	0.3049757761
25755	0.3049756911
25756	0.304975643
25757	0.3049744666
25758	0.3049743651
25759	0.304974317
25760	0.3049711814
25761	0.3049711095
25762	0.3049668231
25763	0.3049611991
25764	0.3049565209
25765	0.3049553465
25766	0.3049526609
25767	0.3049518444
25768	0.3049517963
25769	0.3049490093
25770	0.3049487049
25771	0.3049486664
25772	0.3049384526
25773	0.3049384046
25774	0.3049336036
25775	0.3049329492
25776	0.3049297958
25777	0.3049297295
25778	0.304928153
25779	0.3049280922
25780	0.3049280442
25781	0.3049279962
25782	0.3049277619
25783	0.3049261128
25784	0.3049256925
25785	0.3049254742
25786	0.3049254262
25787	0.3049253876
25788	0.3049230958
25789	0.304921629
25790	0.3049215629
25791	0.3049177639
25792	0.3049177158
25793	0.304917267
25794	0.3048980983
25795	0.3048980503
25796	0.3048967808
25797	0.3048967328
25798	0.3048948328
25799	0.3048917112
25800	0.3048894651
25801	0.3048894171
25802	0.3048757535
25803	0.3048756358
25804	0.3048755879
25805	0.3048755401
25806	0.3048753723
25807	0.3048534217
25808	0.3048440271
25809	0.3048439793
25810	0.3048439315
25811	0.3048409736
25812	0.3048361841
25813	0.304836137
25814	0.3048360893
25815	0.3048353289
25816	0.3048341301
25817	0.3048340824
25818	0.3048339886
25819	0.3048339502
25820	0.3048302298
25821	0.3048299084
25822	0.3048298607
25823	0.3048295402
25824	0.3048292278
25825	0.3048291801
25826	0.3048288122
25827	0.3048287646
25828	0.3048285889
25829	0.3048281695
25830	0.3048281218
25831	0.3048280368
25832	0.3048276805
25833	0.3048276328
25834	0.3048275852
25835	0.3048270561
25836	0.3048267702
25837	0.3048247343
25838	0.3048246867
25839	0.3048245321
25840	0.3048244845
25841	0.3048244379
25842	0.3048243904
25843	0.3048243429
25844	0.3048232687
25845	0.3048232212
25846	0.3048231737
25847	0.3048109508
25848	0.3048105317
25849	0.3048104466
25850	0.3048058804
25851	0.3048058328
25852	0.3048057853
25853	0.3048053377
25854	0.3047999908
25855	0.3047979265
25856	0.304797197
25857	0.3047953082
25858	0.3047949514
25859	0.3047934322
25860	0.3047876035
25861	0.3047868669
25862	0.3047868192
25863	0.304782287
25864	0.3047819442
25865	0.3047718349
25866	0.3047702977
25867	0.3047565813
25868	0.3047469013
25869	0.304744535
25870	0.3047442558
25871	0.3047438382
25872	0.3047437378
25873	0.30474317
25874	0.3047425276
25875	0.3047424799
25876	0.3047423797
25877	0.3047399753
25878	0.3047399276
25879	0.3047335828
25880	0.3047297009
25881	0.3047292757
25882	0.3046961452
25883	0.3046934891
25884	0.304693416
25885	0.3046931918
25886	0.3046931441
25887	0.3046928328
25888	0.3046926684
25889	0.3046924413
25890	0.3046921412
25891	0.3046914146
25892	0.3046824873
25893	0.3046808047
25894	0.304680757
25895	0.304680635
25896	0.3046785428
25897	0.3046773886
25898	0.304676548
25899	0.3046759305
25900	0.30467289
25901	0.3046701189
25902	0.304663719
25903	0.3046636713
25904	0.3046629125
25905	0.3046627955
25906	0.3046627477
25907	0.3046541241
25908	0.3046540763
25909	0.3046493279
25910	0.3046492282
25911	0.3046489222
25912	0.3046483821
25913	0.3046481112
25914	0.3046476955
25915	0.3046434699
25916	0.3046424895
25917	0.3046419789
25918	0.3046419311
25919	0.3046416693
25920	0.3046416215
25921	0.3046386381
25922	0.3046229084
25923	0.3046189384
25924	0.3046188538
25925	0.3046141157
25926	0.3046137004
25927	0.3046133813
25928	0.3046133334
25929	0.3046132687
25930	0.3046132497
25931	0.3046131505
25932	0.304579156
25933	0.3045762468
25934	0.3045759378
25935	0.30457589
25936	0.3045758423
25937	0.3045672854
25938	0.3045672377
25939	0.3045656491
25940	0.3045651739
25941	0.3045648636
25942	0.3045592492
25943	0.3045592397
25944	0.3045561293
25945	0.3045542556
25946	0.3045534863
25947	0.3045526241
25948	0.3045502719
25949	0.3045502241
25950	0.3045501764
25951	0.3045500081
25952	0.3045499604
25953	0.3045497372
25954	0.304549638
25955	0.3045495903
25956	0.3045495516
25957	0.3045494678
25958	0.3045494202
25959	0.3045125947
25960	0.3045095605
25961	0.3045095128
25962	0.3045094652
25963	0.3045094175
25964	0.3044912833
25965	0.3044839804
25966	0.3044717975
25967	0.304471534
25968	0.3044714865
25969	0.3044692376
25970	0.3044691901
25971	0.304469091
25972	0.304468948
25973	0.3044685056
25974	0.3044681456
25975	0.3044649069
25976	0.3044645905
25977	0.3044643101
25978	0.3044544556
25979	0.3044544169
25980	0.3044489628
25981	0.3044485482
25982	0.3044481887
25983	0.3044481411
25984	0.3044463229
25985	0.3044459087
25986	0.3044443031
25987	0.3044442555
25988	0.3044441797
25989	0.3044441321
25990	0.304433498
25991	0.3044194361
25992	0.3044184528
25993	0.3044177279
25994	0.3044132429
25995	0.3044131787
25996	0.3044124597
25997	0.3044022439
25998	0.3044021963
25999	0.3044017833
26000	0.3044013572
26001	0.3044009053
26002	0.3044008577
26003	0.3044004145
26004	0.3044000019
26005	0.3043997912
26006	0.3043962355
26007	0.3043917856
26008	0.3043917379
26009	0.3043916903
26010	0.3043914848
26011	0.304389202
26012	0.3043884178
26013	0.3043883354
26014	0.3043844958
26015	0.3043844482
26016	0.3043844293
26017	0.3043785367
26018	0.3043700333
26019	0.3043697238
26020	0.3043693113
26021	0.3043692638
26022	0.3043642154
26023	0.3043642063
26024	0.3043641588
26025	0.3043594475
26026	0.3043568882
26027	0.3043568492
26028	0.3043562696
26029	0.3043561995
26030	0.3043547876
26031	0.3043546658
26032	0.3043544249
26033	0.3043543774
26034	0.30435433
26035	0.3043442611
26036	0.3043437684
26037	0.3043430491
26038	0.3043420139
26039	0.3043419664
26040	0.304341919
26041	0.3043376851
26042	0.3043004072
26043	0.3043003222
26044	0.3042932695
26045	0.3042919317
26046	0.3042871748
26047	0.3042763495
26048	0.3042763022
26049	0.3042759102
26050	0.3042757006
26051	0.304271005
26052	0.3042674128
26053	0.3042655252
26054	0.3042654778
26055	0.3042650663
26056	0.3042646427
26057	0.3042627864
26058	0.304262739
26059	0.3042626476
26060	0.3042622886
26061	0.3042618656
26062	0.3042618182
26063	0.3042563448
26064	0.3042563063
26065	0.3042516228
26066	0.3042483185
26067	0.3042475949
26068	0.3042475314
26069	0.3042437286
26070	0.3042326644
26071	0.3042326053
26072	0.3042325242
26073	0.3042293628
26074	0.3042293153
26075	0.3042292678
26076	0.3042292204
26077	0.3042289079
26078	0.304228827
26079	0.3042284659
26080	0.3042262491
26081	0.3042260149
26082	0.3042234985
26083	0.304213416
26084	0.3042052996
26085	0.3042052523
26086	0.3042049003
26087	0.304204853
26088	0.3042044309
26089	0.3041759979
26090	0.3041759506
26091	0.3041755594
26092	0.3041753097
26093	0.3041750833
26094	0.3041750809
26095	0.3041745827
26096	0.30416991
26097	0.3041698919
26098	0.3041687509
26099	0.3041646879
26100	0.3041643754
26101	0.3041642688
26102	0.3041642215
26103	0.3041582446
26104	0.3041547165
26105	0.3041510386
26106	0.304150958
26107	0.3041507132
26108	0.3041465176
26109	0.3041464705
26110	0.3041464234
26111	0.3041461807
26112	0.3041455704
26113	0.3041444642
26114	0.3041444171
26115	0.3041442573
26116	0.3041439121
26117	0.3041438651
26118	0.3041400783
26119	0.3041400313
26120	0.3041392978
26121	0.3041363108
26122	0.3041362305
26123	0.3041360993
26124	0.3041358427
26125	0.3041058631
26126	0.3041058162
26127	0.3041057693
26128	0.3040990378
26129	0.3040979475
26130	0.3040979006
26131	0.3040978537
26132	0.3040977567
26133	0.3040946984
26134	0.3040941986
26135	0.3040941017
26136	0.3040938696
26137	0.3040938519
26138	0.3040937551
26139	0.3040895742
26140	0.3040890002
26141	0.3040862829
26142	0.3040844868
26143	0.3040767594
26144	0.3040763967
26145	0.3040739997
26146	0.3040733677
26147	0.3040726486
26148	0.3040725425
26149	0.3040724958
26150	0.3040724492
26151	0.3040598156
26152	0.304059769
26153	0.3040590609
26154	0.3040590143
26155	0.3040578748
26156	0.3040532315
26157	0.3040530923
26158	0.3040530836
26159	0.3040529869
26160	0.3040507559
26161	0.3040507094
26162	0.3040466338
26163	0.3040463752
26164	0.3040402257
26165	0.3040398147
26166	0.3040394041
26167	0.3040390996
26168	0.3040329956
26169	0.3040324713
26170	0.3040321643
26171	0.3040318809
26172	0.3040318343
26173	0.3040315274
26174	0.30403151
26175	0.3040314634
26176	0.3040314011
26177	0.3040313545
26178	0.3040313164
26179	0.304031004
26180	0.3040307265
26181	0.30403068
26182	0.3040235217
26183	0.3040228102
26184	0.3040209608
26185	0.3040208706
26186	0.3040208241
26187	0.3040207776
26188	0.3040195007
26189	0.304010352
26190	0.3040102732
26191	0.3040083482
26192	0.3040080424
26193	0.3040079958
26194	0.3040015683
26195	0.3039806934
26196	0.3039806319
26197	0.3039792976
26198	0.3039789108
26199	0.3039785579
26200	0.3039782513
26201	0.30397819
26202	0.3039777808
26203	0.3039754326
26204	0.3039731294
26205	0.3039723975
26206	0.3039681588
26207	0.3039680215
26208	0.3039675577
26209	0.3039559129
26210	0.3039558663
26211	0.3039558198
26212	0.3039557733
26213	0.3039464442
26214	0.3039457224
26215	0.3039455848
26216	0.3039455383
26217	0.3039320065
26218	0.3039319687
26219	0.3039274443
26220	0.3039266307
26221	0.3039152149
26222	0.3039110015
26223	0.3039109551
26224	0.3039109087
26225	0.3039108623
26226	0.3039093511
26227	0.3039093048
26228	0.3039072693
26229	0.3039072314
26230	0.303907185
26231	0.303907168
26232	0.3039071217
26233	0.3039066881
26234	0.303899001
26235	0.3038960116
26236	0.3038959653
26237	0.3038958979
26238	0.3038958516
26239	0.3038947131
26240	0.303893571
26241	0.3038935246
26242	0.3038932209
26243	0.3038931355
26244	0.3038930892
26245	0.303892961
26246	0.3038812073
26247	0.303881161
26248	0.303881144
26249	0.3038805749
26250	0.3038801604
26251	0.3038640797
26252	0.3038640335
26253	0.303860714
26254	0.3038560212
26255	0.3038558033
26256	0.303855219
26257	0.3038551728
26258	0.3038551267
26259	0.3038550806
26260	0.3038550345
26261	0.3038546983
26262	0.3038546522
26263	0.3038544061
26264	0.3038543601
26265	0.3038526698
26266	0.3038520222
26267	0.3038474019
26268	0.3038473559
26269	0.3038473098
26270	0.3038472638
26271	0.3038471867
26272	0.303846695
26273	0.303846649
26274	0.3038466031
26275	0.303841987
26276	0.3038397142
26277	0.3038397062
26278	0.3038393292
26279	0.3038389648
26280	0.3038113681
26281	0.3038109921
26282	0.3038107551
26283	0.303806958
26284	0.3038039394
26285	0.3038038935
26286	0.3037943858
26287	0.3037808583
26288	0.3037801597
26289	0.3037603377
26290	0.3037583151
26291	0.3037580121
26292	0.3037519098
26293	0.3037488109
26294	0.3037484169
26295	0.303748371
26296	0.3037427644
26297	0.3037391582
26298	0.3037388571
26299	0.3037342544
26300	0.3037342084
26301	0.3037337181
26302	0.3037336722
26303	0.3037297847
26304	0.3037297387
26305	0.3037256102
26306	0.3037229179
26307	0.3037210103
26308	0.3037184285
26309	0.3037120837
26310	0.3037120758
26311	0.3037056667
26312	0.3037056208
26313	0.3037053215
26314	0.3037012009
26315	0.3036871227
26316	0.3036859803
26317	0.3036859344
26318	0.3036858886
26319	0.3036801172
26320	0.3036800235
26321	0.3036756449
26322	0.3036752775
26323	0.3036659604
26324	0.3036615901
26325	0.3036615443
26326	0.3036614985
26327	0.3036612537
26328	0.3036611193
26329	0.3036610736
26330	0.303661028
26331	0.3036494661
26332	0.3036428155
26333	0.3036397412
26334	0.303639424
26335	0.3036392082
26336	0.3036378129
26337	0.3036375771
26338	0.3036369541
26339	0.3036369085
26340	0.3036327989
26341	0.3036305984
26342	0.3036272944
26343	0.3036272488
26344	0.3036272329
26345	0.3036269891
26346	0.3036267403
26347	0.303624127
26348	0.303624111
26349	0.3036240358
26350	0.3036238451
26351	0.3036237995
26352	0.3036233913
26353	0.3036207376
26354	0.3036103552
26355	0.3036087957
26356	0.3035897954
26357	0.3035893554
26358	0.3035891207
26359	0.3035890751
26360	0.3035890296
26361	0.3035829611
26362	0.3035829156
26363	0.3035828701
26364	0.3035828246
26365	0.3035827792
26366	0.3035771076
26367	0.303576619
26368	0.3035747504
26369	0.3035747049
26370	0.3035721372
26371	0.3035720918
26372	0.3035703405
26373	0.3035702951
26374	0.3035644059
26375	0.3035631738
26376	0.3035631356
26377	0.3035630093
26378	0.3035596193
26379	0.3035595739
26380	0.3035458688
26381	0.3035458235
26382	0.3035451416
26383	0.3035445112
26384	0.3035444659
26385	0.3035369727
26386	0.3035362918
26387	0.3035362465
26388	0.3035268384
26389	0.3035267932
26390	0.3035254005
26391	0.303525142
26392	0.3035160797
26393	0.3035157835
26394	0.3035157676
26395	0.3035157224
26396	0.3035121563
26397	0.3035119407
26398	0.3035093767
26399	0.3035089453
26400	0.3035088686
26401	0.3035088235
26402	0.3035042163
26403	0.3035039626
26404	0.3035039175
26405	0.3035039018
26406	0.303501773
26407	0.3034906196
26408	0.3034905745
26409	0.3034803713
26410	0.3034802849
26411	0.3034768649
26412	0.3034764125
26413	0.3034660766
26414	0.3034660124
26415	0.3034630916
26416	0.3034630464
26417	0.3034626379
26418	0.3034622085
26419	0.3034620176
26420	0.3034619724
26421	0.3034619133
26422	0.3034614843
26423	0.3034500686
26424	0.3034416578
26425	0.303441229
26426	0.3034411446
26427	0.303441052
26428	0.3034375497
26429	0.3034375044
26430	0.3034374592
26431	0.3034357557
26432	0.3034330415
26433	0.3034330262
26434	0.3034303978
26435	0.3034286008
26436	0.3034285418
26437	0.3034284967
26438	0.3034284516
26439	0.3034280805
26440	0.3034280354
26441	0.3034237388
26442	0.3034236937
26443	0.3034233535
26444	0.3034232903
26445	0.3034232452
26446	0.3034232001
26447	0.3034227936
26448	0.3034187285
26449	0.3034137225
26450	0.3034132381
26451	0.3034130219
26452	0.3034129768
26453	0.3034113927
26454	0.3034110893
26455	0.3034065662
26456	0.3034065211
26457	0.3034064761
26458	0.303406431
26459	0.303406386
26460	0.303406341
26461	0.3034060456
26462	0.3034060006
26463	0.3034059291
26464	0.3034058841
26465	0.3034058392
26466	0.3034024448
26467	0.3034023999
26468	0.3033946478
26469	0.3033941978
26470	0.3033940129
26471	0.3033937337
26472	0.3033936888
26473	0.3033936439
26474	0.303390077
26475	0.3033799531
26476	0.3033795471
26477	0.3033795022
26478	0.3033703254
26479	0.3033702805
26480	0.3033702357
26481	0.3033701909
26482	0.3033701461
26483	0.3033698524
26484	0.3033642194
26485	0.3033568275
26486	0.3033567827
26487	0.3033567679
26488	0.3033564302
26489	0.3033563854
26490	0.3033559797
26491	0.3033533682
